customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0004932,Male,1,Yes,No,11,Yes,DSL,Yes,No internet,No,No internet,No,No internet,Month-to-month,No,Credit card,52.19,6663.1,1
0004933,Female,1,No,No,2,Yes,No,No,Yes,Yes,No,No internet,No internet,Month-to-month,No,Bank transfer,47.9,6644.42,1
0004934,Female,0,Yes,No,37,Yes,DSL,No internet,No internet,Yes,No,Yes,No,Month-to-month,Yes,Credit card,49.95,8928.86,1
0004935,Male,0,No,No,11,Yes,Fiber optic,No internet,No internet,Yes,No internet,No,Yes,Month-to-month,No,Credit card,102.1,9481.93,1
0004936,Male,1,Yes,No,24,Yes,DSL,Yes,No,No internet,No,No,Yes,Month-to-month,Yes,Credit card,82.75,70.1,1
0004937,Male,0,Yes,No,64,Yes,DSL,Yes,No internet,Yes,Yes,No internet,No internet,Month-to-month,Yes,Credit card,36.79,8305.97,0
0004938,Female,0,No,No,21,Yes,No,No,Yes,No,Yes,No,No,One year,No,Bank transfer,37.91,4290.86,1
0004939,Female,0,No,Yes,25,Yes,No,No internet,No,No internet,No internet,Yes,No,One year,Yes,Electronic check,29.41,3619.98,0
0004940,Male,0,Yes,No,25,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card,60.79,8195.7,1
0004941,Male,0,No,No,23,Yes,Fiber optic,No,No internet,No internet,No internet,No,No internet,Two year,Yes,Mailed check,66.61,4743.34,1
0004942,Female,0,Yes,Yes,4,Yes,DSL,No internet,No,No internet,No,Yes,No,One year,Yes,Electronic check,53.77,10848.35,0
0004943,Male,1,No,No,15,Yes,Fiber optic,Yes,Yes,No,No,No internet,Yes,Two year,No,Electronic check,58.1,9275.17,0
0004944,Male,0,No,No,0,Yes,Fiber optic,No,Yes,No,No internet,No internet,No internet,Month-to-month,No,Mailed check,80.25,2124.68,1
0004945,Female,0,No,No,24,Yes,Fiber optic,No,No internet,No internet,No internet,Yes,No internet,Month-to-month,No,Mailed check,73.81,5656.61,1
0004946,Male,0,Yes,No,21,Yes,Fiber optic,Yes,No internet,No internet,No,No,No internet,One year,No,Credit card,62.75,7752.37,1
0004947,Female,1,Yes,No,9,Yes,No,Yes,Yes,No,No internet,No internet,Yes,Two year,Yes,Mailed check,68.63,3675.89,1
0004948,Male,0,No,No,18,Yes,Fiber optic,No internet,Yes,No internet,Yes,No internet,Yes,Month-to-month,No,Bank transfer,98.85,1862.84,1
0004949,Male,0,Yes,No,16,Yes,DSL,No internet,No internet,No internet,Yes,No internet,No internet,One year,Yes,Bank transfer,70.64,4856.72,1
0004950,Female,0,No,No,7,Yes,DSL,Yes,Yes,No internet,Yes,Yes,Yes,Two year,Yes,Credit card,115.69,1379.83,0
0004951,Female,0,No,Yes,8,Yes,No,No,No internet,No internet,No,Yes,Yes,Month-to-month,No,Credit card,74.36,2607.49,1
0004952,Male,1,Yes,No,35,Yes,DSL,Yes,No,No internet,No,No,Yes,Two year,Yes,Bank transfer,51.37,7927.77,0
0004953,Female,0,No,No,35,Yes,No,No internet,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer,114.25,4470.18,1
0004954,Male,0,Yes,No,15,Yes,DSL,No internet,No internet,Yes,No internet,Yes,No,Month-to-month,Yes,Mailed check,28.0,4838.75,1
0004955,Male,0,No,Yes,31,Yes,No,Yes,No internet,No internet,No,Yes,No internet,Month-to-month,Yes,Credit card,107.08,6926.98,1
0004956,Female,0,No,Yes,14,Yes,Fiber optic,No internet,No internet,Yes,No,No internet,No internet,One year,No,Mailed check,30.46,4206.63,1
0004957,Male,0,No,No,47,Yes,DSL,No,Yes,No internet,Yes,Yes,No,Two year,No,Credit card,83.51,4912.81,0
0004958,Male,0,Yes,No,10,Yes,No,No internet,No internet,No internet,No,Yes,No internet,Month-to-month,Yes,Mailed check,108.64,8297.93,0
0004959,Female,0,No,No,65,Yes,No,No,No internet,No internet,No internet,No internet,No,One year,No,Bank transfer,28.83,5773.75,0
0004960,Female,0,No,No,19,Yes,Fiber optic,No internet,No,Yes,No internet,Yes,No,One year,No,Mailed check,119.95,9198.48,1
0004961,Male,0,Yes,Yes,19,Yes,DSL,No,No internet,No internet,Yes,Yes,No internet,Month-to-month,Yes,Credit card,67.15,7266.63,0
0004962,Female,0,Yes,No,27,Yes,Fiber optic,Yes,No internet,Yes,Yes,No internet,No,Two year,No,Electronic check,68.03,5105.82,0
0004963,Female,0,Yes,No,10,Yes,DSL,No,No,No internet,No internet,No,No internet,One year,Yes,Mailed check,52.97,10025.94,1
0004964,Female,0,No,No,32,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer,58.29,4592.87,0
0004965,Female,0,No,No,9,Yes,Fiber optic,No internet,No internet,Yes,Yes,No,Yes,Month-to-month,No,Credit card,64.43,10520.14,0
0004966,Male,0,No,No,12,Yes,No,No,No internet,No,No internet,No,No,Two year,Yes,Mailed check,36.28,9727.72,1
0004967,Male,1,No,Yes,28,Yes,Fiber optic,No,No internet,No internet,Yes,No,No,Month-to-month,No,Electronic check,67.59,3435.7,1
0004968,Male,0,Yes,No,11,Yes,No,No internet,No internet,Yes,No internet,No internet,Yes,Month-to-month,Yes,Mailed check,78.88,267.0,1
0004969,Female,0,Yes,No,5,Yes,No,No internet,No,No,No internet,No,Yes,Month-to-month,No,Credit card,20.61,3125.21,0
0004970,Female,1,Yes,No,51,Yes,Fiber optic,No,No,No internet,No internet,No internet,No,Month-to-month,No,Bank transfer,93.98,5087.76,1
0004971,Female,1,Yes,No,63,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card,75.24,9876.93,0
0004972,Female,1,No,No,24,Yes,Fiber optic,No internet,No internet,No,No internet,No,No,Month-to-month,Yes,Bank transfer,29.18,2225.97,1
0004973,Female,0,No,Yes,41,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,103.95,10521.95,1
0004974,Female,0,No,No,72,Yes,No,No internet,No internet,No,No,No,Yes,Two year,No,Electronic check,68.67,10791.33,0
0004975,Female,0,Yes,No,23,Yes,Fiber optic,No internet,No internet,Yes,No,Yes,No,Two year,No,Bank transfer,61.39,5239.71,0
0004976,Male,0,No,No,59,No,DSL,Yes,Yes,No internet,Yes,Yes,No,One year,No,Electronic check,57.08,1626.4,0
0004977,Male,0,No,Yes,11,Yes,No,Yes,No internet,No internet,No internet,No internet,No,Month-to-month,Yes,Credit card,98.05,8349.38,1
0004978,Female,1,No,No,30,Yes,Fiber optic,Yes,No,No,No,No internet,No,Month-to-month,No,Electronic check,26.26,3847.69,0
0004979,Female,0,No,No,1,Yes,DSL,No,No,No internet,No internet,No internet,No internet,Month-to-month,No,Mailed check,89.96,3643.21,1
0004980,Female,0,Yes,Yes,38,Yes,DSL,No internet,Yes,No,Yes,No internet,No internet,Month-to-month,Yes,Credit card,82.99,1119.68,0
0004981,Male,1,No,Yes,44,Yes,No,Yes,No,Yes,Yes,No internet,No,One year,No,Electronic check,61.19,10738.78,1
0004982,Male,0,No,No,12,No,No,No,Yes,Yes,No,No internet,No internet,Month-to-month,No,Credit card,115.04,9836.3,0
0004983,Female,0,No,No,25,Yes,DSL,Yes,Yes,No internet,Yes,Yes,Yes,One year,Yes,Bank transfer,74.17,3262.38,1
0004984,Female,0,Yes,No,48,Yes,DSL,Yes,No internet,No,Yes,No,No,Month-to-month,No,Electronic check,78.77,723.32,1
0004985,Male,0,Yes,Yes,53,Yes,No,No internet,No,Yes,No internet,No,No internet,Two year,Yes,Electronic check,95.84,5351.56,0
0004986,Male,0,Yes,No,2,Yes,No,No,Yes,No internet,No internet,No,No,Two year,No,Electronic check,81.78,1943.1,1
0004987,Male,1,No,No,43,Yes,DSL,No internet,No internet,No,No,Yes,Yes,Two year,No,Electronic check,103.97,5430.35,1
0004988,Male,1,No,No,8,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,41.35,8535.32,1
0004989,Female,1,Yes,Yes,32,Yes,DSL,No internet,No,No internet,No internet,No internet,No,Month-to-month,Yes,Credit card,98.15,4124.16,1
0004990,Male,0,No,No,9,Yes,No,No,No,No,Yes,No internet,No internet,Month-to-month,No,Electronic check,24.49,6357.95,0
0004991,Male,1,Yes,Yes,1,No,DSL,Yes,No internet,No,No,No,No,One year,Yes,Bank transfer,87.69,6049.97,1
0004992,Female,0,Yes,Yes,5,Yes,Fiber optic,Yes,Yes,Yes,No internet,No,No,Month-to-month,No,Mailed check,118.51,4431.98,0
0004993,Male,0,No,No,13,Yes,Fiber optic,Yes,No,No internet,Yes,Yes,Yes,Month-to-month,No,Bank transfer,88.11,10648.96,1
0004994,Male,0,No,No,33,Yes,DSL,Yes,No,No internet,Yes,Yes,No,One year,Yes,Credit card,51.62,3765.83,0
0004995,Male,0,Yes,No,2,Yes,DSL,No,No,No,Yes,No,No internet,Month-to-month,Yes,Credit card,69.67,392.02,0
0004996,Female,0,Yes,Yes,41,Yes,No,No internet,No,Yes,No,Yes,No,Two year,No,Mailed check,119.27,9309.51,0
0004997,Male,0,No,No,72,Yes,DSL,No,No,Yes,No,No,No,One year,Yes,Mailed check,66.85,10240.99,0
0004998,Female,0,Yes,No,38,Yes,Fiber optic,Yes,Yes,No internet,No internet,No,Yes,One year,Yes,Bank transfer,98.35,5351.66,1
0004999,Female,0,No,No,16,Yes,Fiber optic,No,Yes,No,No internet,No,Yes,Two year,No,Electronic check,36.6,920.22,1
0005000,Male,0,No,Yes,20,Yes,DSL,Yes,No internet,No internet,No internet,No,Yes,Month-to-month,No,Credit card,103.77,995.22,1
0005001,Male,0,Yes,Yes,0,Yes,Fiber optic,Yes,No,No internet,No internet,No,Yes,Two year,Yes,Bank transfer,35.99,6257.82,0
0005002,Male,0,Yes,Yes,5,Yes,No,No internet,No internet,No,No internet,No,No internet,Month-to-month,No,Credit card,119.35,1324.68,1
0005003,Male,0,No,No,57,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Credit card,29.0,2173.67,0
0005004,Female,0,No,No,0,Yes,DSL,No,Yes,No internet,Yes,No internet,No,Two year,No,Electronic check,56.93,8595.6,1
0005005,Male,0,No,No,58,Yes,Fiber optic,No,No internet,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,89.64,2456.12,0
0005006,Male,0,Yes,No,3,Yes,Fiber optic,No internet,Yes,Yes,No,Yes,No internet,One year,Yes,Credit card,94.0,4254.36,1
0005007,Male,0,No,No,3,Yes,Fiber optic,No internet,No,No,Yes,No,No internet,One year,Yes,Credit card,49.24,4106.47,1
0005008,Female,1,Yes,No,4,Yes,DSL,Yes,No,No,No,Yes,Yes,Two year,Yes,Mailed check,79.01,4852.95,1
0005009,Male,0,No,No,40,Yes,DSL,Yes,Yes,No,Yes,No internet,Yes,Month-to-month,No,Mailed check,26.68,4634.52,0
0005010,Male,0,No,Yes,16,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,21.65,5750.71,1
0005011,Female,0,Yes,No,3,Yes,Fiber optic,Yes,No internet,Yes,No internet,No internet,Yes,Two year,Yes,Electronic check,32.02,5847.55,1
0005012,Female,0,No,No,29,Yes,DSL,No,Yes,Yes,No,No internet,No,Month-to-month,Yes,Mailed check,58.48,2482.52,0
0005013,Male,0,Yes,No,70,Yes,DSL,Yes,No internet,No internet,Yes,No,No,Two year,Yes,Mailed check,67.85,1662.03,0
0005014,Male,0,No,Yes,21,Yes,Fiber optic,No internet,Yes,No internet,No,Yes,No internet,Month-to-month,No,Bank transfer,28.11,2061.18,1
0005015,Male,0,Yes,Yes,2,Yes,No,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,62.85,2263.36,1
0005016,Male,1,No,No,1,No,Fiber optic,No,No,No internet,No internet,No internet,Yes,Month-to-month,Yes,Mailed check,110.87,9034.56,1
0005017,Male,0,Yes,Yes,39,Yes,No,Yes,No,No,No internet,No,No,Month-to-month,Yes,Mailed check,78.62,10232.95,0
0005018,Female,0,No,No,24,Yes,Fiber optic,Yes,No,No,No internet,No,Yes,Month-to-month,Yes,Bank transfer,49.41,8133.83,1
0005019,Female,0,No,Yes,63,Yes,DSL,No,No internet,No,Yes,No internet,No,Month-to-month,Yes,Bank transfer,37.19,476.58,1
0005020,Male,0,No,Yes,19,Yes,DSL,No internet,No internet,No internet,Yes,Yes,No internet,Two year,Yes,Credit card,70.27,6601.63,0
0005021,Male,1,No,Yes,1,Yes,DSL,Yes,Yes,Yes,Yes,No,No internet,Two year,No,Electronic check,42.48,8592.62,1
0005022,Female,0,Yes,Yes,12,Yes,DSL,No,No,No internet,Yes,No internet,Yes,Two year,No,Bank transfer,114.14,5746.31,1
0005023,Male,0,Yes,Yes,26,Yes,Fiber optic,No,No,No internet,No internet,No,Yes,Month-to-month,Yes,Electronic check,51.4,898.47,1
0005024,Male,0,Yes,No,12,Yes,Fiber optic,Yes,No internet,Yes,No,No internet,Yes,Month-to-month,Yes,Mailed check,22.6,5642.07,1
0005025,Male,0,No,No,72,Yes,Fiber optic,No internet,No,No,No,No,No,Two year,Yes,Mailed check,97.93,7018.17,0
0005026,Male,1,Yes,No,12,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,98.72,6273.9,0
0005027,Male,0,Yes,Yes,19,Yes,No,No,No,No,Yes,No,No internet,Month-to-month,No,Bank transfer,108.8,7943.49,0
0005028,Female,1,Yes,No,6,No,Fiber optic,No,No internet,Yes,Yes,No,No,Month-to-month,No,Mailed check,101.56,2953.82,0
0005029,Male,1,No,No,4,Yes,DSL,Yes,No internet,No internet,Yes,No internet,Yes,One year,No,Electronic check,48.3,7679.2,0
0005030,Male,0,Yes,Yes,25,Yes,Fiber optic,No,No,Yes,No,No,No internet,One year,No,Mailed check,95.72,3676.71,0
0005031,Male,0,Yes,No,22,Yes,Fiber optic,No,No internet,Yes,Yes,Yes,Yes,One year,No,Electronic check,105.54,7848.83,1
0005032,Female,0,Yes,Yes,0,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer,104.24,5382.96,1
0005033,Female,1,No,No,8,Yes,Fiber optic,No internet,Yes,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer,64.37,8616.31,1
0005034,Female,0,No,Yes,25,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Credit card,89.67,5537.47,1
0005035,Female,0,Yes,No,41,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer,112.82,3178.71,0
0005036,Male,0,No,No,9,Yes,No,No internet,Yes,Yes,No internet,No,No internet,Month-to-month,No,Bank transfer,81.81,10887.87,0
0005037,Female,0,Yes,No,26,Yes,No,Yes,No,No internet,Yes,No,No,Month-to-month,No,Bank transfer,50.8,2678.53,1
0005038,Male,0,Yes,No,7,Yes,No,No internet,No,Yes,No,No internet,No,Month-to-month,No,Electronic check,26.24,4440.79,1
0005039,Male,0,Yes,No,29,Yes,DSL,Yes,Yes,Yes,No,Yes,No internet,One year,Yes,Credit card,29.41,8531.69,0
0005040,Female,1,No,No,29,No,Fiber optic,No internet,No,No,No,No internet,No internet,Month-to-month,Yes,Bank transfer,67.0,5705.84,1
0005041,Female,0,No,No,3,Yes,DSL,No internet,Yes,Yes,No internet,No,No,Month-to-month,Yes,Mailed check,79.7,7520.23,1
0005042,Female,0,Yes,No,27,Yes,DSL,Yes,Yes,No internet,No internet,No,No internet,One year,Yes,Mailed check,36.27,5377.88,0
0005043,Female,0,No,No,10,Yes,DSL,No,No,No,No,No internet,No,Month-to-month,No,Electronic check,37.14,6723.38,0
0005044,Female,0,Yes,No,4,Yes,DSL,No internet,No,No,No,No,No,Month-to-month,Yes,Bank transfer,29.85,5644.48,1
0005045,Male,0,No,Yes,17,Yes,DSL,Yes,No,Yes,No,No internet,No internet,Month-to-month,No,Bank transfer,50.47,10908.75,1
0005046,Female,0,No,No,15,Yes,DSL,No,Yes,No,Yes,Yes,No internet,Two year,No,Bank transfer,77.06,2298.24,0
0005047,Female,0,No,Yes,37,Yes,Fiber optic,No,Yes,No,No,No,No internet,One year,Yes,Bank transfer,87.94,9809.14,0
0005048,Female,1,No,No,2,Yes,DSL,Yes,No internet,Yes,Yes,No,No,Month-to-month,No,Electronic check,110.9,5120.42,1
0005049,Male,0,No,Yes,38,Yes,Fiber optic,Yes,Yes,No internet,No internet,No internet,No internet,One year,No,Credit card,78.86,296.48,0
0005050,Female,0,No,No,2,Yes,Fiber optic,No internet,No internet,No internet,No internet,No,No,Month-to-month,Yes,Credit card,41.57,10758.18,1
0005051,Male,0,No,Yes,5,No,No,Yes,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,92.19,9566.87,1
0005052,Female,0,Yes,Yes,18,No,DSL,No,No,No,No internet,Yes,No internet,Month-to-month,No,Bank transfer,109.1,827.87,1
0005053,Female,1,Yes,Yes,15,Yes,No,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card,39.4,4230.99,0
0005054,Male,0,Yes,No,72,Yes,DSL,No,No,Yes,Yes,No,No,One year,No,Electronic check,96.9,9501.31,0
0005055,Female,0,No,Yes,22,Yes,Fiber optic,No,No internet,No,No,No internet,No,Month-to-month,No,Bank transfer,100.3,5582.93,0
0005056,Male,0,Yes,No,9,Yes,No,Yes,No,No,No,Yes,No internet,One year,Yes,Bank transfer,49.25,10164.65,0
0005057,Male,0,No,No,57,No,Fiber optic,No,Yes,Yes,No internet,Yes,No internet,Month-to-month,No,Credit card,69.02,6566.44,1
0005058,Male,0,No,No,9,Yes,No,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,60.35,8910.51,1
0005059,Female,0,No,Yes,7,Yes,DSL,No internet,No,No,No,No internet,No internet,One year,Yes,Electronic check,43.54,4962.82,0
0005060,Female,0,Yes,No,17,Yes,No,No,Yes,No internet,No,No internet,Yes,Month-to-month,Yes,Credit card,70.58,1038.05,1
0005061,Female,0,No,No,61,Yes,No,No internet,No internet,No internet,Yes,Yes,Yes,One year,No,Mailed check,107.2,2512.42,0
0005062,Male,0,Yes,Yes,30,Yes,Fiber optic,No internet,No,Yes,No internet,No internet,Yes,Month-to-month,Yes,Mailed check,25.26,1509.07,0
0005063,Female,0,No,No,28,Yes,No,No internet,No internet,Yes,No,Yes,Yes,Two year,Yes,Electronic check,110.97,8824.27,1
0005064,Male,0,No,No,32,Yes,DSL,No internet,No internet,Yes,No,No,No internet,Month-to-month,Yes,Credit card,23.64,10162.07,0
0005065,Female,0,Yes,No,26,Yes,Fiber optic,No,No,No internet,No,Yes,Yes,Month-to-month,No,Mailed check,63.51,2552.51,1
0005066,Male,0,No,Yes,35,Yes,No,No,Yes,No,Yes,No,No internet,Month-to-month,No,Mailed check,20.72,3552.27,1
0005067,Male,0,Yes,No,5,Yes,No,Yes,No internet,Yes,Yes,Yes,No internet,Month-to-month,Yes,Mailed check,91.73,8142.27,1
0005068,Male,0,No,No,4,Yes,Fiber optic,No internet,Yes,No internet,No,No,No internet,Two year,Yes,Bank transfer,29.52,4778.79,0
0005069,Female,0,Yes,Yes,11,Yes,No,No,No internet,Yes,No internet,No,No internet,One year,No,Credit card,103.2,8916.17,1
0005070,Male,0,No,No,47,No,DSL,No internet,No,No internet,Yes,No internet,No internet,Month-to-month,Yes,Mailed check,109.62,3516.6,0
0005071,Male,0,Yes,No,31,Yes,Fiber optic,No internet,Yes,No internet,No,Yes,No,Month-to-month,Yes,Bank transfer,59.13,5812.67,1
0005072,Male,0,No,No,20,Yes,DSL,Yes,Yes,No,No internet,No,No internet,Month-to-month,No,Electronic check,118.56,9177.21,1
0005073,Male,0,Yes,No,0,No,No,No internet,No internet,No internet,No,Yes,No internet,Month-to-month,No,Credit card,58.53,3862.13,1
0005074,Male,1,Yes,No,6,Yes,DSL,No,Yes,No,No internet,No,Yes,Month-to-month,Yes,Credit card,64.65,7060.67,1
0005075,Male,0,No,No,40,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer,60.78,7115.55,0
0005076,Female,0,Yes,No,6,No,No,No,Yes,No,No internet,No internet,Yes,One year,Yes,Bank transfer,73.55,3884.18,1
0005077,Female,0,No,No,32,Yes,No,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer,111.8,8184.6,0
0005078,Male,0,Yes,No,5,Yes,Fiber optic,No internet,No internet,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,29.0,5823.42,1
0005079,Female,0,Yes,No,23,Yes,DSL,No,Yes,No,No internet,Yes,Yes,One year,Yes,Credit card,58.23,6542.53,1
0005080,Female,0,No,No,24,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No internet,Month-to-month,No,Electronic check,54.38,4308.28,1
0005081,Male,0,No,No,34,Yes,DSL,No internet,No,Yes,No internet,No,No internet,Month-to-month,No,Mailed check,28.19,1007.74,0
0005082,Male,1,No,No,14,Yes,No,No,Yes,Yes,No internet,No internet,Yes,Month-to-month,Yes,Mailed check,97.14,7687.88,1
0005083,Male,0,No,No,25,Yes,Fiber optic,No,No,Yes,Yes,No,No,One year,Yes,Bank transfer,32.13,3786.43,0
0005084,Female,0,Yes,No,16,Yes,DSL,Yes,Yes,No internet,Yes,Yes,No,Two year,No,Mailed check,22.77,6701.03,0
0005085,Male,0,Yes,Yes,72,Yes,No,No internet,Yes,No internet,Yes,Yes,No internet,Two year,Yes,Bank transfer,117.31,9988.35,0
0005086,Female,0,Yes,No,18,Yes,No,Yes,No,No,Yes,No,No internet,One year,Yes,Electronic check,89.12,9187.97,0
0005087,Male,0,No,No,5,Yes,Fiber optic,Yes,Yes,No internet,Yes,Yes,No,One year,No,Credit card,92.43,6929.24,1
0005088,Female,0,No,No,27,No,DSL,No,Yes,No internet,No,No internet,No,Two year,No,Electronic check,76.65,2517.48,0
0005089,Male,0,Yes,Yes,19,Yes,No,No,No internet,No internet,No,Yes,Yes,Month-to-month,Yes,Bank transfer,35.48,5689.32,1
0005090,Male,0,Yes,No,40,Yes,DSL,Yes,No internet,No internet,No,No internet,No,Two year,Yes,Electronic check,72.47,4135.9,0
0005091,Female,0,Yes,No,4,No,DSL,No internet,Yes,No internet,No,Yes,Yes,Month-to-month,Yes,Mailed check,97.23,6509.8,1
0005092,Female,1,No,Yes,7,Yes,DSL,No internet,No,No internet,No,No internet,No internet,Month-to-month,Yes,Mailed check,90.27,8050.05,0
0005093,Female,0,No,No,63,Yes,DSL,No internet,No internet,No,No internet,No,No internet,Two year,Yes,Bank transfer,83.46,7994.36,0
0005094,Female,1,Yes,No,66,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,26.39,645.44,1
0005095,Female,0,No,No,14,Yes,Fiber optic,No internet,No internet,No,No,Yes,No internet,One year,No,Mailed check,84.05,4113.12,1
0005096,Female,0,Yes,No,1,Yes,DSL,No,Yes,No internet,No internet,Yes,No internet,Month-to-month,Yes,Mailed check,24.85,4302.74,1
0005097,Male,0,No,No,9,No,No,Yes,No,No internet,No internet,No,Yes,Two year,No,Electronic check,111.6,2076.17,0
0005098,Female,0,No,No,7,No,No,Yes,No internet,No internet,No,No internet,No,Month-to-month,Yes,Credit card,105.13,5363.63,1
0005099,Male,1,Yes,No,13,Yes,DSL,Yes,No internet,Yes,No,No,No internet,Month-to-month,Yes,Mailed check,20.38,3084.37,1
0005100,Male,0,No,Yes,9,Yes,DSL,No internet,Yes,No internet,No,Yes,No,Month-to-month,Yes,Credit card,39.81,3834.37,1
0005101,Female,1,No,Yes,44,Yes,Fiber optic,No internet,No,No,No,No,No,Month-to-month,No,Electronic check,76.06,6307.08,1
0005102,Male,0,Yes,No,0,Yes,Fiber optic,No,No,Yes,No internet,No,No internet,Two year,No,Mailed check,22.58,9324.96,1
0005103,Female,0,No,No,25,No,No,No internet,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,110.79,4723.03,1
0005104,Female,0,Yes,No,27,Yes,Fiber optic,No internet,Yes,No internet,Yes,Yes,No internet,Month-to-month,Yes,Bank transfer,109.67,5950.43,1
0005105,Male,0,No,No,27,Yes,Fiber optic,No internet,No,No internet,No internet,Yes,No internet,Month-to-month,Yes,Mailed check,35.25,8751.63,0
0005106,Male,0,Yes,Yes,18,Yes,DSL,No internet,No,No,No,No,Yes,One year,Yes,Credit card,111.89,4738.34,1
0005107,Female,0,Yes,No,23,Yes,DSL,No,Yes,No,Yes,No internet,No internet,One year,No,Mailed check,89.71,4260.28,1
0005108,Female,0,No,Yes,41,Yes,DSL,No,No,No internet,No,No,Yes,Two year,No,Electronic check,65.12,7331.86,0
0005109,Male,0,No,No,38,Yes,DSL,No,No,No,Yes,No internet,Yes,Month-to-month,Yes,Bank transfer,64.85,2994.25,1
0005110,Male,1,Yes,Yes,0,Yes,DSL,No internet,No internet,No,Yes,No internet,Yes,Two year,No,Mailed check,50.12,332.76,1
0005111,Male,0,No,No,0,Yes,Fiber optic,No internet,No,No internet,Yes,No internet,Yes,Month-to-month,Yes,Electronic check,77.75,1495.83,1
0005112,Male,1,Yes,Yes,45,Yes,No,Yes,No internet,No,No internet,Yes,Yes,Two year,No,Bank transfer,79.37,3044.91,0
0005113,Female,0,Yes,No,21,Yes,No,Yes,No internet,Yes,No,Yes,No,Month-to-month,No,Electronic check,35.36,8906.26,0
0005114,Female,0,No,No,72,Yes,DSL,No internet,No internet,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,67.35,2331.44,0
0005115,Female,1,Yes,Yes,14,Yes,DSL,Yes,No internet,No,Yes,No internet,Yes,One year,Yes,Bank transfer,29.26,6834.98,0
0005116,Female,0,Yes,Yes,4,Yes,Fiber optic,No,No,Yes,Yes,No internet,No,Two year,Yes,Electronic check,96.85,3416.42,0
0005117,Male,1,No,Yes,16,Yes,DSL,No,No internet,No,No,No internet,Yes,Month-to-month,Yes,Mailed check,99.11,665.93,1
0005118,Male,0,Yes,No,14,Yes,DSL,No,No internet,Yes,Yes,No,No,One year,Yes,Mailed check,105.27,9156.92,1
0005119,Female,0,No,No,18,Yes,Fiber optic,Yes,No internet,No,No internet,No internet,No,Two year,No,Credit card,22.62,10269.91,1
0005120,Female,0,Yes,No,41,Yes,DSL,No,No,No internet,Yes,Yes,Yes,Two year,Yes,Bank transfer,85.96,1845.62,0
0005121,Female,0,No,Yes,26,Yes,DSL,No,Yes,No,Yes,No,No internet,One year,Yes,Mailed check,107.34,5617.11,1
0005122,Female,0,Yes,No,5,Yes,No,No,No internet,No internet,No internet,No internet,No internet,One year,Yes,Bank transfer,52.2,3180.75,0
0005123,Female,0,Yes,No,33,Yes,Fiber optic,No internet,No internet,No,No,Yes,Yes,Month-to-month,No,Electronic check,98.81,6057.71,1
0005124,Female,0,No,No,22,Yes,DSL,No internet,Yes,No,No,No internet,No internet,Month-to-month,Yes,Bank transfer,18.58,7732.79,0
0005125,Female,1,No,No,21,Yes,Fiber optic,No,No,No internet,Yes,Yes,Yes,Month-to-month,No,Credit card,85.86,10830.35,1
0005126,Female,0,No,Yes,28,Yes,Fiber optic,No,No internet,Yes,No,Yes,Yes,Two year,No,Mailed check,42.55,3845.0,1
0005127,Female,0,Yes,No,20,Yes,No,No internet,No,No internet,No internet,Yes,No,Month-to-month,No,Mailed check,25.97,2813.9,0
0005128,Male,0,No,No,15,Yes,DSL,No internet,No internet,Yes,No,No internet,Yes,Month-to-month,Yes,Bank transfer,69.02,7358.11,1
0005129,Female,0,Yes,No,25,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Credit card,55.39,9276.38,1
