ts_start,duration_ms,user_id_hash,user_session_hash,language,tier,next_tier,app_section,app_event,choice_action,availability_result,loyalty_balance,purchase_eligibility,api_endpoint,offer_name,offer_value,partner_link,payment_source,action_result,amount_TND,amount_GO,status_result,status_code,technical_flag,internal_error_code,transaction_note,engagement_action,features,banners,client_agent,smartphone_type,source_file,product_name,offer_category,feature_scaled_0,feature_scaled_1,feature_scaled_2,engagement_score
2026-02-23 16:04:38.000,27,449608ba4b7486e2b9db9aafee153318,j37c9h42m44gv3z6,fr,Gold,Platinum,colors,getColors,,,1440,not_eligible,/colors/getColors,,,,,success,,,OK,200,1,,manual_review,,data_sharing,Back_to_School,OkHttp-library-4.9.1,Nokia G60,SmartSeg_Synthetic_v1.csv,,,-0.058840490263951994,,1.6650014220014935,720.5
2026-02-23 14:51:08.753,37,e6e2b4fc85d03affb6c2f826627961ba,f5gzpl1qweehwjq4,ar,Bronze,Silver,info,getProfileDetails,Subscribe,pending,729,eligible,/info/getProfileDetails,,,,,success,,,OK,200,1,,manual_review,,esim,Winter_Promo,OkHttp-library-4.12.0,Vivo Y35,SmartSeg_Synthetic_v1.csv,,,-0.9655845990421288,,1.6650014220014935,365.0
2026-02-23 11:35:25.942,78,2c76ff4d8baa24087c588279a2467abf,vg9ku8s63e1ocjxz,fr,Bronze,Silver,gamification,mfawlawebview,Cancel,pending,1587,eligible,/gamification/mfawlawebview,,,,,success,,,OK,200,0,,first_try,Spin Wheel,,GameZone_Launch,Retrofit/2.9.0,Oppo A78,SmartSeg_Synthetic_v1.csv,,,0.12862981070706345,,-0.6004562591894422,793.5
2026-02-23 15:08:45.500,15,f753ec736282d63382eddf48ca97ad95,ayyosyeoz906gnhh,ar,Silver,Gold,info,getSubscriberInfo,Share,pending,1400,not_eligible,/info/getSubscriberInfo,,,,,timeout,,,Not Found,404,0,ERR_OFFER_EXPIRED,manual_review,,auto_renewal;loyalty_points;early_access,GameZone_Launch,Retrofit/2.9.0,iPhone 13,SmartSeg_Synthetic_v1.csv,,,-0.10985281705878613,,-0.6004562591894422,700.0
2026-02-23 16:39:14.390,178,ef2e419a686b59ba57934f26bcde4d22,cbbmhnqo7yirq8rt,fr,Gold,Platinum,cvm,getUpsellOffer,Cancel,,1254,eligible,/cvm/getUpsellOffer,,,,,success,,,OK,200,0,,manual_review,,priority_support,Summer_Data,OkHttp-library-4.9.1,Xiaomi Redmi Note 12,SmartSeg_Synthetic_v1.csv,,,-0.29604780985993073,,-0.6004562591894422,627.0
2026-02-23 13:01:28.872,84,79805d67aea474a959769c6c39000fc6,hrrpzlk3e4xyf9ig,fr,Silver,Gold,payment,options,Share,,1077,not_eligible,/payment/options,Facebook_Plus_Mobile_Pre,Unlimited FB,,MainAccount,success,35.236,Unlimited FB,OK,200,0,,flagged_fraud,,data_sharing,,OkHttp-library-4.12.0,Vivo Y35,SmartSeg_Synthetic_v1.csv,Facebook_Plus_Mobile_Pre,cvm,-0.5217773559270718,0.6763936122808296,-0.6004562591894422,370.745
,70,e9a2532e0056e1248016ae4983043f4f,tanzr2muljavb3k3,fr,Bronze,Silver,loyalty,loyaltyoptions,Confirm,pending,1863,not_eligible,/loyalty/loyaltyoptions,,,,,success,,,OK,200,1,,first_try,,,Back_to_School,axios/1.4.0,Nokia G60,SmartSeg_Synthetic_v1.csv,,,0.48061486559141897,,1.6650014220014935,932.0
2026-02-23 14:11:27.906,199,12e59d31e2d40550cb18766d316d1669,ikgeq20hwobm3hxy,fr,Bronze,Silver,account,getProfileDetails,Skip,partial,1460,not_eligible,/account/getProfileDetails,,,,,success,,,OK,200,0,,escalated,,early_access;cashback;esim,Summer_Data,OkHttp-library-4.12.0,Xiaomi Redmi Note 12,SmartSeg_Synthetic_v1.csv,,,-0.033334326866534925,,-0.6004562591894422,730.0
2026-02-23 17:19:47.334,101,8e0e93dc2ca2c442c7601015de1b5e13,kzggm0j36tcfkjna,ar,Bronze,Silver,payment,onBundlePaymentInitiate,Check In,,944,not_eligible,/payment/onBundlePaymentInitiate,,,,unknown,success,,,OK,200,0,,promo_applied,,esim;early_access;priority_support,Ooredoo_Anniversary,Volley/1.2.1,iPhone 14,SmartSeg_Synthetic_v1.csv,,,-0.6913933425198953,,-0.6004562591894422,472.0
2026-02-23 14:55:06.596,64,5da4fef51b48554cd7b771c25f394a54,b4ldimsyj9boq0iq,ar,Bronze,Silver,gamification,fetchGoals,Buy Now,available,122,not_eligible,/gamification/fetchGoals,,,,,success,,,OK,200,1,,,,family_plan;auto_renewal,GameZone_Launch,OkHttp-library-4.12.0,Samsung Galaxy S23,SmartSeg_Synthetic_v1.csv,,,-1.7396966581537368,,1.6650014220014935,61.5
2026-02-23 13:37:04.363,54,46fe633ba1cb81147542dffb7c5df20a,d4bepejzhyapdswz,fr,Gold,Platinum,cvm,getArpuUpsellOffer,More Info,partial,749,eligible,/cvm/getArpuUpsellOffer,SCRATCHY,Scratch & Win,,,success,,Scratch & Win,OK,200,1,,retry_attempt,,,Back_to_School,OkHttp-library-4.9.1,Tecno Spark 10,SmartSeg_Synthetic_v1.csv,SCRATCHY,gamification,-0.9400784356447117,,1.6650014220014935,375.0
2026-02-23 13:57:54.985,15,7cf096e9b1dec115e64631c9f4a397c3,f6f7low4vssrural,fr,Silver,Gold,markiNharek,rechargeInitiatePage,Share,unavailable,1311,eligible,/markiNharek/rechargeInitiatePage,Promo_Ramadan_10GO,10 GO Ramadan,,unknown,success,23.898,10 GO Ramadan,OK,200,0,,vip_fast_track,Scratch Card,priority_support,Ramadan_2026,Retrofit/2.9.0,Xiaomi Redmi Note 12,SmartSeg_Synthetic_v1.csv,Promo_Ramadan_10GO,bundles,-0.22335524417729208,-0.11326785113130483,-0.6004562591894422,444.966
2026-02-23 10:56:01.842,40,1900a6a599602cf99476ace4284202d6,uc039tex8fsv871y,ar,Bronze,Silver,products,getOffers,Share,partial,1096,eligible,/products/getOffers,,,,,success,,,Created,201,1,,discount_applied,,priority_support,Back_to_School,OkHttp-library-4.12.0,Oppo A78,SmartSeg_Synthetic_v1.csv,,,-0.49754650069952555,,1.6650014220014935,548.5
2026-02-23 15:49:22.707,581,ec175fd2fed246a8be24c8e8bb93e114,uelcqse3tv1es53s,fr,Bronze,Silver,loyalty,loyaltyoptions,,available,3082,not_eligible,/loyalty/loyaltyoptions,,,,,success,,,OK,200,0,,,Scratch Card,cashback;esim,,OkHttp-library-4.12.0,iPhone 13,SmartSeg_Synthetic_v1.csv,,,2.035215524663989,,-0.6004562591894422,1541.0
2026-02-23 12:45:22.332,23,18bec80dc97321e78ff043853c456cad,tao1cjfx5likwe4b,ar,Gold,Platinum,bundles,getArpuUpsellOffer,View Details,,0,pending,/bundles/getArpuUpsellOffer,Flexi_220Mo_B2C_CnC,220 Mo,,,success,44.72,220 Mo,OK,200,0,,flagged_fraud,,,Ramadan_2026,Volley/1.2.1,Oppo A78,SmartSeg_Synthetic_v1.csv,Flexi_220Mo_B2C_CnC,bundles,-1.895284254877981,1.3369289200071206,-0.6004562591894422,14.907
2026-02-23 15:32:30.635,14,9723b4607fbcceef6bc2d4015fc17c23,noemqgy27vylienf,fr,Silver,Gold,markiNharek,rechargeOnConfirmPage,Share,unavailable,1946,not_eligible,/markiNharek/rechargeOnConfirmPage,Flexi_8GO,8 GO,,credit_card,success,45.907,8 GO,OK,200,0,,escalated,Spin Wheel,,Ramadan_2026,OkHttp-library-4.12.0,Nokia G60,SmartSeg_Synthetic_v1.csv,Flexi_8GO,bundles,0.5864654436906999,1.4196003044726526,-0.6004562591894422,663.969
2026-02-23 14:05:07.676,363,eacc450b40dafa9b44446377ad710f0c,kt1yjfe8udttj72u,fr,Bronze,Silver,cvm,getOffers,Share,pending,1079,eligible,/cvm/getOffers,SPIN_WHEEL,Spin Wheel,,,success,,Spin Wheel,OK,200,0,,,,multi_sim;early_access,Referral_Bonus,OkHttp-library-4.12.0,Oppo A78,SmartSeg_Synthetic_v1.csv,SPIN_WHEEL,gamification,-0.51922673958733,,-0.6004562591894422,539.5
2026-02-23 10:22:24.520,57,a9aac7508185afb1b4d0066eb39ad235,lvz4qke2gjr81bmq,fr,Platinum,Platinum,info,getSubscriberInfoAll,Retry,,3008,not_eligible,/info/getSubscriberInfoAll,,,,,success,,,OK,200,0,,escalated,,,Summer_Data,OkHttp-library-4.12.0,Tecno Spark 10,SmartSeg_Synthetic_v1.csv,,,1.940842720093546,,-0.6004562591894422,1504.0
2026-02-23 17:45:59.792,40,519e7b48b93e6114d2638e5bc998a469,moge4qxxva2ieuc1,fr,Bronze,Silver,loyalty,loyaltyoptions,Confirm,pending,2532,eligible,/loyalty/loyaltyoptions,,,,,success,,,Created,201,0,,manual_review,Complete Survey,roaming;esim;auto_renewal,Ooredoo_Anniversary,OkHttp-library-4.12.0,iPhone 13,SmartSeg_Synthetic_v1.csv,,,1.3337960312350199,,-0.6004562591894422,1266.0
2026-02-23 16:53:59.237,26,b247d41114650fc45d5a5f2213409af8,5bxj2pop8mgyn2jc,fr,Silver,Gold,payment,onBundlePaymentInitiate,,partial,1763,eligible,/payment/onBundlePaymentInitiate,,,,voucher,success,,,OK,200,0,,promo_applied,,data_sharing;cashback;auto_renewal,Back_to_School,OkHttp-library-4.12.0,iPhone 14,SmartSeg_Synthetic_v1.csv,,,0.3530840486043336,,-0.6004562591894422,881.5
2026-02-23 14:26:45.501,250,39a115f26769d0c99395871672e83532,6k6hg0016zzoilkq,ar,Bronze,Silver,markiNharek,onBundlePaymentInitiate,Confirm,unavailable,1136,pending,/markiNharek/onBundlePaymentInitiate,Promo_Ramadan_10GO,10 GO Ramadan,,voucher,success,11.659,10 GO Ramadan,OK,200,1,,first_try,Spin Wheel,data_sharing,Back_to_School,OkHttp-library-4.12.0,Oppo A78,SmartSeg_Synthetic_v1.csv,Promo_Ramadan_10GO,bundles,-0.4465341739046914,-0.9656815617241004,1.6650014220014935,382.886
,18,50336d51f137402ef6972fb52fbfe6c2,h1dnmmjbqe7ckw5n,fr,Bronze,Silver,loyalty,getpromos,Skip,,2207,pending,/loyalty/getpromos,,,,,failure,,,Bad Request,400,0,ERR_BACKEND_DOWN,escalated,,,Referral_Bonus,Retrofit/2.9.0,iPhone 13,SmartSeg_Synthetic_v1.csv,,,0.9193208760269925,,-0.6004562591894422,1103.5
2026-02-23 10:08:14.347,42,9f5bbef8725f9ed4370080c79def2843,kpuxqphr62gdswm3,ar,Silver,Gold,markiNharek,getDisponibilite,View Details,unavailable,1648,pending,/markiNharek/getDisponibilite,Flexi_15GO,15 GO,,MainAccount,failure,25.943,15 GO,Bad Request,400,1,ERR_TIMEOUT,auto_approved,Daily Login,data_sharing,Summer_Data,Retrofit/2.9.0,iPhone 13,SmartSeg_Synthetic_v1.csv,Flexi_15GO,bundles,0.2064236090691855,0.029160945188841287,1.6650014220014935,558.314
2026-02-23 14:58:55.752,12,ced541146dd6934ccc20cd26b7d16dbe,18hafeyuhz1gv0e3,en,Bronze,Silver,account,getAllLineDetails,Confirm,partial,0,eligible,/account/getAllLineDetails,,,,,success,,,OK,200,0,,,,,Summer_Data,Volley/1.2.1,Samsung Galaxy S23,SmartSeg_Synthetic_v1.csv,,,-1.895284254877981,,-0.6004562591894422,0.0
2026-02-23 14:44:30.285,21,ca9392ebdd4bda60a8eb16392692d911,bkae6a9hl1737suu,fr,Silver,Gold,markiNharek,getDisponibilite,Check In,,2098,eligible,/markiNharek/getDisponibilite,SPIN_WHEEL,Spin Wheel,,voucher,success,,Spin Wheel,OK,200,0,,vip_fast_track,,multi_sim;family_plan,Referral_Bonus,OkHttp-library-4.12.0,iPhone 14,SmartSeg_Synthetic_v1.csv,SPIN_WHEEL,gamification,0.7803122855110696,,-0.6004562591894422,1049.0
2026-02-23 10:08:34.407,158,d536cb72e4c243fb102128da43131f95,cvitwu3bfxb4y4k7,fr,Silver,Gold,cvm,getArpuUpsellOffer,Confirm,unavailable,1018,eligible,/cvm/getArpuUpsellOffer,Flexi_8GO,8 GO,,,success,3.594,8 GO,OK,200,0,,,,auto_renewal;early_access,,OkHttp-library-4.12.0,iPhone 14,SmartSeg_Synthetic_v1.csv,Flexi_8GO,bundles,-0.5970205379494521,-1.5273873036908374,-0.6004562591894422,340.531
2026-02-23 15:01:00.871,27,79805d67aea474a959769c6c39000fc6,hrrpzlk3e4xyf9ig,fr,Silver,Gold,info,getSubscriberInfo,Subscribe,unavailable,1077,not_eligible,/info/getSubscriberInfo,,,,,success,,,OK,200,1,,auto_approved,,loyalty_points,Referral_Bonus,OkHttp-library-4.12.0,Vivo Y35,SmartSeg_Synthetic_v1.csv,,,-0.5217773559270718,,1.6650014220014935,539.0
2026-02-23 15:22:23.692,385,c12c7a3097d328ddc4527f14d32a65a4,s3jonou9iy4x41dn,ar,Bronze,Silver,info,getSubscriberInfoAll,Buy Now,,2842,not_eligible,/info/getSubscriberInfoAll,,,,,success,,,OK,200,0,,discount_applied,,cashback;loyalty_points;priority_support,GameZone_Launch,OkHttp-library-4.9.1,Samsung Galaxy S23,SmartSeg_Synthetic_v1.csv,,,1.7291415638949845,,-0.6004562591894422,1421.0
2026-02-23 16:39:00.515,127,b46917998bc0c79ff0e21caa4b661c28,1mwnpr424tkb9oi0,fr,Gold,Platinum,bundles,getUpsellOffer,Confirm,partial,1349,not_eligible,/bundles/getUpsellOffer,CnC_6GO,6 GO,,,success,19.993,6 GO,OK,200,0,,retry_attempt,,roaming,,OkHttp-library-4.9.1,Samsung Galaxy A54,SmartSeg_Synthetic_v1.csv,CnC_6GO,cvm,-0.17489353372219965,-0.38524068713627807,-0.6004562591894422,456.331
2026-02-23 11:38:13.793,110,4e2d0944378c96ca87b5fc35203b3591,7hv3izky22ubtxcx,fr,Silver,Gold,loyalty,loyaltyoptions,,pending,699,pending,/loyalty/loyaltyoptions,,,,,success,,,OK,200,0,,vip_fast_track,Refer Friend,roaming,Winter_Promo,OkHttp-library-4.12.0,Vivo Y35,SmartSeg_Synthetic_v1.csv,,,-1.0038438441382544,,-0.6004562591894422,349.5
2026-02-23 15:31:04.398,29,afe89929e485232a15eac58feb88293f,ootnjlcqnt3bnvbc,ar,Silver,Gold,gamification,mfawlaGameStatus,Confirm,partial,2203,eligible,/gamification/mfawlaGameStatus,,,https://ooredoo.partnerx.tn,,success,,,OK,200,1,,,Watch Ad,,Winter_Promo,OkHttp-library-4.12.0,Tecno Spark 10,SmartSeg_Synthetic_v1.csv,,,0.9142196433475092,,1.6650014220014935,1102.0
2026-02-23 15:51:41.032,312,dccc8412a4918603f74001ddeb2ab550,jyljexq77awudtse,fr,Bronze,Silver,bundles,cvmBundles,Confirm,,637,eligible,/bundles/cvmBundles,,,,,success,,,OK,200,0,,,,family_plan,Ooredoo_Anniversary,OkHttp-library-4.12.0,iPhone 13,SmartSeg_Synthetic_v1.csv,,,-1.0829129506702473,,-0.6004562591894422,318.5
2026-02-23 12:38:05.719,24,7645e092f7e5c99bce1299049320c640,0v60xng2igsb98v3,ar,Gold,Platinum,cvm,cvmBundles,Skip,partial,1565,not_eligible,/cvm/cvmBundles,Flexi_15GO,15 GO,,,failure,16.291,15 GO,Internal Server Error,500,1,ERR_MAX_RETRY,escalated,,cashback,Back_to_School,Retrofit/2.9.0,Huawei P40,SmartSeg_Synthetic_v1.csv,Flexi_15GO,bundles,0.10057303096990468,-0.6430751145089824,1.6650014220014935,527.43
2026-02-23 16:18:48.324,214,01ef8272cf476426e883210104c394bc,2htmqwyuixns2zyb,fr,Silver,Gold,gamification,getAvailableGames,Retry,,1089,eligible,/gamification/getAvailableGames,,,,,success,,,OK,200,1,,vip_fast_track,Complete Survey,,,axios/1.4.0,Oppo A78,SmartSeg_Synthetic_v1.csv,,,-0.5064736578886215,,1.6650014220014935,545.0
2026-02-23 10:13:40.171,71,324517d6ca6604e753817f414ef0939b,ertb74rs7gu0env5,ar,Bronze,Silver,bundles,getUpsellOffer,Buy Now,available,1550,pending,/bundles/getUpsellOffer,Flexi_8GO,8 GO,,,success,8.75,8 GO,OK,200,0,,flagged_fraud,,,Winter_Promo,Volley/1.2.1,Nokia G60,SmartSeg_Synthetic_v1.csv,Flexi_8GO,bundles,0.08144340842184188,-1.1682856538978434,-0.6004562591894422,519.583
2026-02-23 13:07:17.587,365,15cb1e2f85e940d49d0ecc56f0c90890,x2kbvsigbiaf92mo,ar,Silver,Gold,cvm,getUpsellOffer,,,274,not_eligible,/cvm/getUpsellOffer,,,,,success,,,OK,200,0,,retry_attempt,,multi_sim,,Volley/1.2.1,Samsung Galaxy A54,SmartSeg_Synthetic_v1.csv,,,-1.545849816333367,,-0.6004562591894422,137.0
2026-02-23 10:01:17.416,116,4d1b1f4ae9ef8781d6e0ad234dac2d69,51kfk7y6qxdsgv6t,fr,Bronze,Silver,bundles,getArpuUpsellOffer,More Info,,435,eligible,/bundles/getArpuUpsellOffer,Facebook_Plus_Mobile_Pre,Unlimited FB,,,success,38.228,Unlimited FB,OK,200,1,,discount_applied,,data_sharing;esim;early_access,Winter_Promo,OkHttp-library-4.12.0,Samsung Galaxy S23,SmartSeg_Synthetic_v1.csv,Facebook_Plus_Mobile_Pre,cvm,-1.3405252009841597,0.8847784331071756,1.6650014220014935,158.076
2026-02-23 14:00:16.412,38,7ef064640e65ecf6cb928636df37824d,d4w1aragdx5o31yh,ar,Silver,Gold,cvm,getArpuUpsellOffer,,,2186,eligible,/cvm/getArpuUpsellOffer,Flexi_220Mo_B2C_CnC,220 Mo,,,success,11.043,220 Mo,OK,200,0,,discount_applied,,cashback,,OkHttp-library-4.12.0,Huawei P40,SmartSeg_Synthetic_v1.csv,Flexi_220Mo_B2C_CnC,bundles,0.8925394044597046,-1.008584318953054,-0.6004562591894422,732.348
2026-02-23 14:49:25.964,487,6a043b2582c250380b541e13788e1f75,8ra484nl65ujg1so,ar,Bronze,Silver,gamification,mfawlawebview,Cancel,,511,not_eligible,/gamification/mfawlawebview,,,https://tn-oo-boxofjoy.timwe.com,,success,,,OK,200,0,,vip_fast_track,Complete Survey,multi_sim,Summer_Data,Retrofit/2.9.0,Tecno Spark 10,SmartSeg_Synthetic_v1.csv,,,-1.2436017800739747,,-0.6004562591894422,255.5
2026-02-23 17:25:27.531,16,3974505de6b3a8284d687bb06d4b721a,qbnkx9dvnu80b6ug,ar,Silver,Gold,payment,rechargeOnConfirmPage,Share,,1095,not_eligible,/payment/rechargeOnConfirmPage,CnC_6GO,6 GO,,unknown,failure,20.107,6 GO,Bad Request,400,0,ERR_OFFER_EXPIRED,manual_review,,data_sharing,Back_to_School,OkHttp-library-4.12.0,Samsung Galaxy S23,SmartSeg_Synthetic_v1.csv,CnC_6GO,cvm,-0.4988218088693964,-0.37730089115559506,-0.6004562591894422,371.702
2026-02-23 17:24:33.474,29,d4ad51d280e90d70b721cfc1e301b0bb,6tt9q1ni10kqsosx,ar,Gold,Platinum,markiNharek,onBundlePaymentInitiate,Skip,pending,1520,eligible,/markiNharek/onBundlePaymentInitiate,CnC_6GO,6 GO,,credit_card,success,15.554,6 GO,OK,200,0,,first_try,,,,OkHttp-library-4.9.1,Nokia G60,SmartSeg_Synthetic_v1.csv,CnC_6GO,cvm,0.04318416332571628,-0.694405199050766,-0.6004562591894422,511.851
2026-02-23 17:59:28.604,193,7ef064640e65ecf6cb928636df37824d,d4w1aragdx5o31yh,ar,Silver,Gold,helpcenter,details,,,2186,eligible,/helpcenter/details,,,,,success,,,OK,200,0,,flagged_fraud,,data_sharing;multi_sim;auto_renewal,,OkHttp-library-4.12.0,Huawei P40,SmartSeg_Synthetic_v1.csv,,,0.8925394044597046,,-0.6004562591894422,1093.0
2026-02-23 11:30:37.981,90,58a1660b8460a9816ae5ee963157fed8,bt3g2qzw3c1qkbhb,en,Silver,Gold,bundles,getArpuUpsellOffer,Check In,,2624,eligible,/bundles/getArpuUpsellOffer,SPIN_WHEEL,Spin Wheel,,,success,,Spin Wheel,OK,200,0,,promo_applied,,early_access;auto_renewal,,OkHttp-library-4.12.0,Tecno Spark 10,SmartSeg_Synthetic_v1.csv,SPIN_WHEEL,gamification,1.4511243828631384,,-0.6004562591894422,1312.0
2026-02-23 17:09:17.316,43,e8e0c79b06abd7dc6ee125a931897194,4mqa78rapkianouo,fr,Gold,Platinum,gamification,mfawlaGameStatus,Retry,,1560,not_eligible,/gamification/mfawlaGameStatus,,,,,success,,,OK,200,0,,promo_applied,Watch Ad,,Ramadan_2026,Retrofit/2.9.0,Huawei P40,SmartSeg_Synthetic_v1.csv,,,0.09419649012055041,,-0.6004562591894422,780.0
2026-02-23 17:39:07.847,167,d536cb72e4c243fb102128da43131f95,cvitwu3bfxb4y4k7,fr,Silver,Gold,info,details,Share,,1018,eligible,/info/details,,,,,success,,,OK,200,0,,retry_attempt,,multi_sim;early_access,GameZone_Launch,OkHttp-library-4.12.0,iPhone 14,SmartSeg_Synthetic_v1.csv,,,-0.5970205379494521,,-0.6004562591894422,509.0
2026-02-23 16:54:13.853,385,d4ad51d280e90d70b721cfc1e301b0bb,6tt9q1ni10kqsosx,ar,Gold,Platinum,gamification,fetchGoals,Buy Now,partial,1520,eligible,/gamification/fetchGoals,,,,,success,,,OK,200,0,,,Check In,esim;loyalty_points,,OkHttp-library-4.9.1,Nokia G60,SmartSeg_Synthetic_v1.csv,,,0.04318416332571628,,-0.6004562591894422,760.0
2026-02-23 17:27:27.946,19,49123409332ad2b0fb2b4112a8d851ad,cxlvpymb5m9j98cw,fr,Gold,Platinum,cvm,getUpsellOffer,,pending,2183,not_eligible,/cvm/getUpsellOffer,Promo_Ramadan_10GO,10 GO Ramadan,,,success,35.954,10 GO Ramadan,OK,200,1,,first_try,,auto_renewal;priority_support,Referral_Bonus,axios/1.4.0,iPhone 14,SmartSeg_Synthetic_v1.csv,Promo_Ramadan_10GO,bundles,0.8887134799500921,0.7264003974924997,1.6650014220014935,739.985
2026-02-23 15:25:52.106,64,540bbac76ec31ceba0a06bb9b9da9cce,pze9vifttd96qe3r,ar,Silver,Gold,loyalty,getussdcodes,Back,unavailable,2467,eligible,/loyalty/getussdcodes,,,,,success,,,OK,200,0,,flagged_fraud,,early_access,,OkHttp-library-4.12.0,Xiaomi Redmi Note 12,SmartSeg_Synthetic_v1.csv,,,1.2509010001934144,,-0.6004562591894422,1233.5
2026-02-23 12:29:50.566,35,dccc8412a4918603f74001ddeb2ab550,jyljexq77awudtse,fr,Bronze,Silver,payment,rechargeOnConfirmPage,Back,available,637,eligible,/payment/rechargeOnConfirmPage,SPIN_WHEEL,Spin Wheel,,true,success,,Spin Wheel,OK,200,0,,first_try,,loyalty_points;esim;early_access,Referral_Bonus,OkHttp-library-4.12.0,iPhone 13,SmartSeg_Synthetic_v1.csv,SPIN_WHEEL,gamification,-1.0829129506702473,,-0.6004562591894422,318.5
2026-02-23 12:32:30.088,161,dbab4c121aeb6b34fee07200ca3700f8,6w3stt1eqc37rln3,en,Silver,Gold,markiNharek,rechargeInitiatePage,Back,partial,1967,eligible,/markiNharek/rechargeInitiatePage,,,,voucher,success,,,OK,200,0,,first_try,Spin Wheel,roaming,Ooredoo_Anniversary,OkHttp-library-4.12.0,Oppo A78,SmartSeg_Synthetic_v1.csv,,,0.6132469152579877,,-0.6004562591894422,983.5
2026-02-23 12:38:07.334,715,67c35eee27b53f9bfa9679e84cfe6f24,os7yt2m6twd1xmxb,en,Silver,Gold,account,getAllLineDetails,Share,,800,eligible,/account/getAllLineDetails,,,,,failure,,,Bad Request,400,0,ERR_INVALID_MSISDN,vip_fast_track,,,Summer_Data,axios/1.4.0,Huawei P40,SmartSeg_Synthetic_v1.csv,,,-0.8750377189812981,,-0.6004562591894422,400.0
2026-02-23 14:06:11.910,91,2509778f69351e045c0bd37ffb2703f5,iuu9k9xjuy0bvr6k,ar,Silver,Gold,payment,options,Cancel,pending,2249,eligible,/payment/options,,,,loyalty,failure,,,Bad Request,400,0,ERR_TIMEOUT,flagged_fraud,,loyalty_points;multi_sim,Spring_Sale,OkHttp-library-4.12.0,Oppo A78,SmartSeg_Synthetic_v1.csv,,,0.9728838191615684,,-0.6004562591894422,1124.5
2026-02-23 16:28:14.937,61,6406879ae6e7f2bf832dbcbf6e292ff1,tkf6xdn8wwiif86l,ar,Bronze,Silver,bundles,cvmBundles,Share,unavailable,566,not_eligible,/bundles/cvmBundles,CnC_6GO,6 GO,,,success,41.959,6 GO,OK,200,0,,retry_attempt,,cashback;esim;roaming,Back_to_School,OkHttp-library-4.9.1,iPhone 14,SmartSeg_Synthetic_v1.csv,CnC_6GO,cvm,-1.173459830731078,1.1446326331416328,-0.6004562591894422,202.653
2026-02-23 12:59:38.840,69,15cb1e2f85e940d49d0ecc56f0c90890,x2kbvsigbiaf92mo,ar,Silver,Gold,account,getProfileDetails,,,274,not_eligible,/account/getProfileDetails,,,,,success,,,Created,201,0,,,,esim;priority_support,,Volley/1.2.1,Samsung Galaxy A54,SmartSeg_Synthetic_v1.csv,,,-1.545849816333367,,-0.6004562591894422,137.0
2026-02-23 14:01:34.668,447,2137aace61d60fd4d7e4be63a6587209,o3lqi7e1ddqlem1q,fr,Gold,Platinum,gamification,fetchGoals,Cancel,,915,not_eligible,/gamification/fetchGoals,,,,,success,,,OK,200,0,,promo_applied,,,Winter_Promo,OkHttp-library-4.12.0,Samsung Galaxy A54,SmartSeg_Synthetic_v1.csv,,,-0.72837727944615,,-0.6004562591894422,457.5
2026-02-23 13:53:06.664,14,6cc1c0c96a1fd1b18bd066292e597dab,9419qzpniqfg51bx,ar,Platinum,Platinum,products,getBundles,Subscribe,,2479,eligible,/products/getBundles,,,,,success,,,OK,200,1,,retry_attempt,,,Winter_Promo,OkHttp-library-4.12.0,Samsung Galaxy S23,SmartSeg_Synthetic_v1.csv,,,1.2662046982318647,,1.6650014220014935,1240.0
2026-02-23 13:28:08.190,479,1d1cf5fc383ceb8c728f50bc3b28f2df,b6bndoz6wyqmlh13,fr,Platinum,Platinum,gamification,fetchGoals,,available,2702,not_eligible,/gamification/fetchGoals,,,,,failure,,,Bad Request,400,0,ERR_INVALID_MSISDN,first_try,,roaming;priority_support;family_plan,Summer_Data,OkHttp-library-4.9.1,Vivo Y35,SmartSeg_Synthetic_v1.csv,,,1.550598420113065,,-0.6004562591894422,1351.0
2026-02-23 12:51:53.640,248,12e59d31e2d40550cb18766d316d1669,ikgeq20hwobm3hxy,fr,Bronze,Silver,gamification,mfawlawebview,Cancel,pending,1460,not_eligible,/gamification/mfawlawebview,,,,,success,,,OK,200,0,,vip_fast_track,Watch Ad,auto_renewal,Winter_Promo,OkHttp-library-4.12.0,Xiaomi Redmi Note 12,SmartSeg_Synthetic_v1.csv,,,-0.033334326866534925,,-0.6004562591894422,730.0
2026-02-23 13:29:46.751,423,ee6395666a11473ad0c868733b78bd19,56wafftouhylu6k7,fr,Platinum,Platinum,bundles,getInternetBundles,Confirm,,545,not_eligible,/bundles/getInternetBundles,Facebook_Plus_Mobile_Pre,Unlimited FB,,,success,2.073,Unlimited FB,OK,200,0,,,,auto_renewal,,axios/1.4.0,Oppo A78,SmartSeg_Synthetic_v1.csv,Facebook_Plus_Mobile_Pre,cvm,-1.2002413022983658,-1.6333208974331075,-0.6004562591894422,182.358
2026-02-23 12:47:51.984,193,c034bd16f8c1dd5f7bab5bc478906268,45nq4fmyzycwtiqj,en,Silver,Gold,bundles,getUpsellOffer,Retry,pending,2262,eligible,/bundles/getUpsellOffer,CnC_6GO,6 GO,,,success,21.125,6 GO,OK,200,0,,vip_fast_track,,auto_renewal;roaming;family_plan,Ooredoo_Anniversary,OkHttp-library-4.9.1,iPhone 13,SmartSeg_Synthetic_v1.csv,CnC_6GO,cvm,0.9894628253698895,-0.3063999059947595,-0.6004562591894422,761.042
